zip,lat,lon,city,state,precision
83335,42.59607,-114.07131,Hazelton,ID,coarse
83336,42.56473,-113.80982,Heyburn,ID,coarse
83337,43.32770,-114.80171,Hill City,ID,coarse
83338,42.73687,-114.37457,Jerome,ID,coarse
83340,43.66916,-114.48578,Ketchum,ID,coarse
83341,42.50541,-114.36797,Kimberly,ID,coarse
83342,42.27408,-113.39274,Malta,ID,coarse
83343,42.77296,-113.50976,Minidoka,ID,coarse
83344,42.47690,-114.12051,Murtaugh,ID,coarse
83346,42.19395,-113.87203,Oakley,ID,coarse
83347,42.68492,-113.79013,Paul,ID,coarse
83348,43.29825,-114.02391,Picabo,ID,coarse
83349,43.06080,-114.21241,Richfield,ID,coarse
83350,42.68875,-113.64808,Rupert,ID,coarse
83352,43.05917,-114.41482,Shoshone,ID,coarse
83353,43.68405,-114.52724,Sun Valley,ID,coarse
83354,43.59463,-114.32257,Sun Valley,ID,coarse
83355,42.74754,-114.73059,Wendell,ID,coarse
83401,43.51670,-111.69154,Idaho Falls,ID,coarse
83402,43.51824,-112.13473,Idaho Falls,ID,coarse
83403,43.42113,-111.33338,Idaho Falls,ID,coarse
83404,43.43304,-111.66043,Idaho Falls,ID,coarse
83405,43.32331,-111.78215,Idaho Falls,ID,coarse
83406,43.44464,-111.96337,Idaho Falls,ID,coarse
83414,43.75000,-111.02000,Alta,WY,coarse
83415,43.32331,-111.78215,Idaho Falls,ID,coarse
83420,44.01526,-111.42527,Ashton,ID,coarse
83421,44.00114,-111.53509,Chester,ID,coarse
83422,43.71375,-111.15840,Driggs,ID,coarse
83423,44.17743,-112.21990,Dubois,ID,coarse
83424,43.87275,-111.15385,Felt,ID,coarse
83425,43.87851,-112.26086,Hamer,ID,coarse
83427,43.40729,-111.85426,Iona,ID,coarse
83428,43.38615,-111.25273,Irwin,ID,coarse
83429,44.40835,-111.42755,Island Park,ID,coarse
83431,43.69291,-112.02316,Lewisville,ID,coarse
83433,44.31920,-111.60171,Macks Inn,ID,coarse
83434,43.71455,-112.04155,Menan,ID,coarse
83435,43.87129,-112.44776,Monteview,ID,coarse
83436,43.89767,-111.59402,Newdale,ID,coarse
83438,44.31920,-111.60171,Parker,ID,coarse
83440,43.79132,-111.77138,Rexburg,ID,coarse
83441,43.77609,-111.69105,Rexburg,ID,coarse
83442,43.69221,-111.88932,Rigby,ID,coarse
83443,43.64103,-111.71458,Ririe,ID,coarse
83444,43.69892,-112.17320,Roberts,ID,coarse
83445,43.96297,-111.70360,Saint Anthony,ID,coarse
83446,44.27179,-112.30624,Spencer,ID,coarse
83447,44.31920,-111.60171,Squirrel,ID,coarse
83448,43.84766,-111.69320,Sugar City,ID,coarse
83449,43.50966,-111.40234,Swan Valley,ID,coarse
83450,43.85886,-112.43908,Terreton,ID,coarse
83451,43.89066,-111.65042,Teton,ID,coarse
83452,43.78138,-111.21183,Tetonia,ID,coarse
83454,43.59357,-111.95727,Ucon,ID,coarse
83455,43.63848,-111.13230,Victor,ID,coarse
83460,43.77609,-111.69105,Rexburg,ID,coarse
83462,44.96806,-113.81673,Carmen,ID,coarse
83463,44.96806,-113.81673,Gibbonsville,ID,coarse
83464,44.96806,-113.81673,Leadore,ID,coarse
83465,44.96806,-113.81673,Lemhi,ID,coarse
83466,45.61295,-113.96727,North Fork,ID,coarse
83467,45.17186,-113.92104,Salmon,ID,coarse
83468,44.96806,-113.81673,Tendoy,ID,coarse
83469,44.96806,-113.81673,Shoup,ID,coarse
83501,46.36460,-116.86085,Lewiston,ID,coarse
83520,46.50738,-116.29614,Ahsahka,ID,coarse
83522,45.68869,-115.59620,Cottonwood,ID,coarse
83523,46.26938,-116.53925,Craigmont,ID,coarse
83524,46.40188,-116.65136,Culdesac,ID,coarse
83525,45.82293,-115.79169,Elk City,ID,coarse
83526,46.15262,-116.39076,Ferdinand,ID,coarse
83530,45.86980,-116.19729,Grangeville,ID,coarse
83531,45.88931,-115.55741,Fenn,ID,coarse
83533,45.88931,-115.55741,Greencreek,ID,coarse
83535,46.58238,-116.74000,Juliaetta,ID,coarse
83536,46.22329,-116.03429,Kamiah,ID,coarse
83537,46.66394,-116.57363,Kendrick,ID,coarse
83539,46.11599,-115.94595,Kooskia,ID,coarse
83540,46.40267,-116.80513,Lapwai,ID,coarse
83541,46.54957,-116.37726,Lenore,ID,coarse
83542,45.53696,-116.32374,Lucile,ID,coarse
83543,46.29628,-116.26427,Nezperce,ID,coarse
83544,46.49760,-116.18485,Orofino,ID,coarse
83545,46.45138,-116.51711,Peck,ID,coarse
83546,46.44367,-115.80485,Pierce,ID,coarse
83547,45.32534,-116.35912,Pollock,ID,coarse
83548,46.32309,-116.53887,Reubens,ID,coarse
83549,45.40016,-116.35108,Riggins,ID,coarse
83551,46.40035,-116.80454,Spalding,ID,coarse
83552,46.11767,-115.97411,Stites,ID,coarse
83553,46.38116,-115.91883,Weippe,ID,coarse
83554,45.88931,-115.55741,White Bird,ID,coarse
83555,46.24243,-116.54416,Winchester,ID,coarse
83601,43.84792,-115.25375,Atlanta,ID,coarse
83602,44.08870,-116.06581,Banks,ID,coarse
83604,42.61396,-115.84192,Bruneau,ID,coarse
83605,43.63079,-116.71760,Caldwell,ID,coarse
83606,43.72492,-116.79892,Caldwell,ID,coarse
83607,43.61862,-116.75011,Caldwell,ID,coarse
83610,44.64251,-116.69032,Cambridge,ID,coarse
83611,44.69271,-115.64166,Cascade,ID,coarse
83612,44.85345,-116.54860,Council,ID,coarse
83615,44.66591,-116.03691,Donnelly,ID,coarse
83616,43.73518,-116.41033,Eagle,ID,coarse
83617,43.90888,-116.49266,Emmett,ID,coarse
83619,43.97462,-116.90077,Fruitland,ID,coarse
83620,44.81767,-116.42986,Fruitvale,ID,coarse
83622,44.09171,-115.90978,Garden Valley,ID,coarse
83623,42.95033,-115.31023,Glenns Ferry,ID,coarse
83624,43.30056,-116.51026,Grand View,ID,coarse
83626,43.67999,-116.76248,Greenleaf,ID,coarse
83627,42.94821,-115.38369,Hammett,ID,coarse
83628,43.63559,-116.96811,Homedale,ID,coarse
83629,43.96909,-116.11845,Horseshoe Bend,ID,coarse
83630,43.60266,-116.79028,Huston,ID,coarse
83631,43.88337,-115.70805,Idaho City,ID,coarse
83632,44.56057,-116.46290,Indian Valley,ID,coarse
83633,42.97986,-115.18993,King Hill,ID,coarse
83634,43.45990,-116.33846,Kuna,ID,coarse
83635,44.68367,-115.45358,Lake Fork,ID,coarse
83636,43.89628,-116.64621,Letha,ID,coarse
83637,44.10822,-115.48182,Lowman,ID,coarse
83638,44.75196,-116.05799,Mccall,ID,coarse
83639,43.38898,-116.73136,Marsing,ID,coarse
83641,43.38933,-116.58310,Melba,ID,coarse
83642,43.57907,-116.42166,Meridian,ID,coarse
83643,44.62548,-116.44929,Mesa,ID,coarse
83644,43.57740,-116.59034,Middleton,ID,coarse
83645,44.38304,-116.65197,Midvale,ID,coarse
83646,43.60000,-116.39000,Meridian,ID,coarse
83647,43.15619,-115.72046,Mountain Home,ID,coarse
83648,43.00928,-115.58832,Mountain Home A F B,ID,coarse
83650,42.83844,-116.03216,Murphy,ID,coarse
83651,43.59557,-116.61063,Nampa,ID,coarse
83652,43.70713,-116.62077,Nampa,ID,coarse
83653,43.58515,-116.75296,Nampa,ID,coarse
83654,45.08684,-116.30345,New Meadows,ID,coarse
83655,43.95779,-116.81324,New Plymouth,ID,coarse
83656,43.72593,-116.79973,Notus,ID,coarse
83657,44.24176,-116.27321,Ola,ID,coarse
83660,43.78508,-116.89745,Parma,ID,coarse
83661,44.06360,-116.75070,Payette,ID,coarse
83666,44.00424,-115.96698,Placerville,ID,coarse
83669,43.71304,-116.48543,Star,ID,coarse
83670,43.98997,-116.32857,Sweet,ID,coarse
83671,45.88931,-115.55741,Warren,ID,coarse
83672,44.30419,-116.85994,Weiser,ID,coarse
83676,43.65785,-116.91963,Wilder,ID,coarse
83677,44.68367,-115.45358,Yellow Pine,ID,coarse
83680,43.45985,-116.24398,Meridian,ID,coarse
83686,43.54998,-116.61268,Nampa,ID,coarse
83687,43.60230,-116.55264,Nampa,ID,coarse
83701,43.60377,-116.27292,Boise,ID,coarse
83702,43.66196,-116.19500,Boise,ID,coarse
83703,43.68043,-116.24866,Boise,ID,coarse
83704,43.64147,-116.29001,Boise,ID,coarse
83705,43.56564,-116.22320,Boise,ID,coarse
83706,43.47862,-116.13775,Boise,ID,coarse
83707,43.38469,-115.99712,Boise,ID,coarse
83708,43.45985,-116.24398,Boise,ID,coarse
83709,43.55813,-116.27600,Boise,ID,coarse
83711,43.45985,-116.24398,Boise,ID,coarse
83712,43.58775,-116.13943,Boise,ID,coarse
83713,43.63400,-116.34195,Boise,ID,coarse
83714,43.64280,-116.28255,Garden City,ID,coarse
83715,43.45985,-116.24398,Boise,ID,coarse
83716,43.44145,-116.07914,Boise,ID,coarse
83717,43.45985,-116.24398,Boise,ID,coarse
83719,43.45985,-116.24398,Boise,ID,coarse
83720,43.45985,-116.24398,Boise,ID,coarse
83721,43.45985,-116.24398,Boise,ID,coarse
83722,43.45985,-116.24398,Boise,ID,coarse
83723,43.45985,-116.24398,Boise,ID,coarse
83724,43.61948,-116.19516,Boise,ID,coarse
83725,43.45985,-116.24398,Boise,ID,coarse
83726,43.45985,-116.24398,Boise,ID,coarse
83727,43.45985,-116.24398,Boise,ID,coarse
83728,43.45985,-116.24398,Boise,ID,coarse
83729,43.45985,-116.24398,Boise,ID,coarse
83730,43.45985,-116.24398,Boise,ID,coarse
83731,43.45985,-116.24398,Boise,ID,coarse
83732,43.45985,-116.24398,Boise,ID,coarse
83733,43.45985,-116.24398,Boise,ID,coarse
83735,43.45985,-116.24398,Boise,ID,coarse
83744,43.45985,-116.24398,Boise,ID,coarse
83756,43.45985,-116.24398,Boise,ID,coarse
83757,43.45985,-116.24398,Boise,ID,coarse
83788,43.60682,-116.28226,Boise,ID,coarse
83799,43.45985,-116.24398,Boise,ID,coarse
83801,47.92236,-116.68601,Athol,ID,coarse
83802,47.50120,-115.64450,Avery,ID,coarse
83803,47.98217,-116.54941,Bayview,ID,coarse
83804,48.27471,-116.60444,Blanchard,ID,coarse
83805,48.81408,-116.39820,Bonners Ferry,ID,coarse
83806,46.87156,-116.40724,Bovill,ID,coarse
83808,47.50120,-115.64450,Calder,ID,coarse
83809,48.04822,-116.59389,Careywood,ID,coarse
83810,47.52772,-116.45313,Cataldo,ID,coarse
83811,48.11589,-116.12898,Clark Fork,ID,coarse
83812,46.97433,-116.28108,Clarkia,ID,coarse
83813,48.08798,-116.61468,Cocolalla,ID,coarse
83814,47.72844,-116.78087,Coeur D Alene,ID,coarse
83815,47.83745,-116.71853,Coeur D Alene,ID,coarse
83816,47.67880,-116.68272,Coeur D Alene,ID,coarse
83821,48.60781,-116.84866,Coolin,ID,coarse
83822,48.15519,-116.97807,Oldtown,ID,coarse
83823,46.77704,-116.52556,Deary,ID,coarse
83824,47.14641,-116.91548,Desmet,ID,coarse
83825,48.36875,-116.54549,Dover,ID,coarse
83826,48.75062,-116.54067,Eastport,ID,coarse
83827,46.77955,-116.21452,Elk River,ID,coarse
83830,47.11242,-116.52853,Fernwood,ID,coarse
83832,46.60418,-116.90375,Genesee,ID,coarse
83833,47.50176,-116.75123,Harrison,ID,coarse
83834,46.92410,-116.71584,Harvard,ID,coarse
83835,47.79889,-116.74225,Hayden,ID,coarse
83836,48.24870,-116.27920,Hope,ID,coarse
83837,47.51535,-116.01766,Kellogg,ID,coarse
83839,47.57447,-116.14564,Kingston,ID,coarse
83840,48.31438,-116.51528,Kootenai,ID,coarse
83841,48.17909,-116.82460,Laclede,ID,coarse
83842,47.46418,-116.65905,Medimont,ID,coarse
83843,46.73533,-116.87015,Moscow,ID,coarse
83844,46.83628,-116.68455,Moscow,ID,coarse
83845,48.69599,-116.30540,Moyie Springs,ID,coarse
83846,47.46583,-115.76595,Mullan,ID,coarse
83847,48.69480,-116.30426,Naples,ID,coarse
83848,48.61463,-116.92584,Nordman,ID,coarse
83849,47.52113,-116.02103,Osburn,ID,coarse
83850,47.49494,-116.04106,Pinehurst,ID,coarse
83851,47.24349,-116.86202,Plummer,ID,coarse
83852,48.41138,-116.73190,Ponderay,ID,coarse
83853,48.75062,-116.54067,Porthill,ID,coarse
83854,47.79574,-116.94639,Post Falls,ID,coarse
83855,46.95021,-116.93586,Potlatch,ID,coarse
83856,48.32425,-116.66915,Priest River,ID,coarse
83857,46.88434,-116.80474,Princeton,ID,coarse
83858,47.84581,-116.83941,Rathdrum,ID,coarse
83860,48.19385,-116.64471,Sagle,ID,coarse
83861,47.27923,-116.64683,Saint Maries,ID,coarse
83862,48.36875,-116.54549,Samuels,ID,coarse
83864,48.29949,-116.55397,Sandpoint,ID,coarse
83865,48.36325,-116.62559,Colburn,ID,coarse
83866,47.15442,-116.43100,Santa,ID,coarse
83867,47.49808,-115.96573,Silverton,ID,coarse
83868,47.53616,-116.20623,Smelterville,ID,coarse
83869,47.94455,-116.81154,Spirit Lake,ID,coarse
83870,47.14749,-116.91818,Tensed,ID,coarse
83871,46.75717,-116.71421,Troy,ID,coarse
83872,46.87172,-116.96752,Viola,ID,coarse
83873,47.55349,-116.01401,Wallace,ID,coarse
83874,47.50120,-115.64450,Murray,ID,coarse
83876,47.45686,-116.89860,Worley,ID,coarse
83877,47.67880,-116.68272,Post Falls,ID,coarse
83888,48.36875,-116.54549,Sandpoint,ID,coarse
84001,40.32073,-110.43597,Altamont,UT,coarse
84002,40.32073,-110.43597,Altonah,UT,coarse
84003,40.39580,-111.80310,American Fork,UT,coarse
84004,40.45913,-111.77316,Alpine,UT,coarse
84005,40.38000,-111.99000,Lehi,UT,coarse
84006,40.59204,-112.07860,Bingham Canyon,UT,coarse
84007,40.31254,-110.22982,Bluebell,UT,coarse
84008,40.44311,-109.50559,Bonanza,UT,coarse
84010,40.87404,-111.87099,Bountiful,UT,coarse
84011,40.96355,-112.11598,Bountiful,UT,coarse
84013,40.18331,-111.91987,Cedar Valley,UT,coarse
84014,40.92955,-111.88965,Centerville,UT,coarse
84015,41.01759,-111.99502,Clearfield,UT,coarse
84016,40.89299,-111.88812,Clearfield,UT,coarse
84017,40.84052,-111.32275,Coalville,UT,coarse
84018,41.09046,-111.48696,Croydon,UT,coarse
84020,40.50615,-111.86967,Draper,UT,coarse
84021,40.19382,-110.31321,Duchesne,UT,coarse
84022,40.27081,-112.68983,Dugway,UT,coarse
84023,40.93632,-109.43288,Dutch John,UT,coarse
84024,40.98917,-111.45100,Echo,UT,coarse
84025,40.96907,-111.90734,Farmington,UT,coarse
84026,40.29051,-109.84668,Fort Duchesne,UT,coarse
84027,40.32073,-110.43597,Fruitland,UT,coarse
84028,41.90782,-111.37969,Garden City,UT,coarse
84029,40.56038,-112.54061,Grantsville,UT,coarse
84030,40.16018,-109.54784,Gusher,UT,coarse
84031,40.42890,-110.80782,Hanna,UT,coarse
84032,40.51768,-111.34888,Heber City,UT,coarse
84033,41.01864,-111.50109,Henefer,UT,coarse
84034,40.48999,-113.09591,Ibapah,UT,coarse
84035,40.34475,-109.38744,Jensen,UT,coarse
84036,40.66793,-111.31243,Kamas,UT,coarse
84037,40.96069,-111.92797,Kaysville,UT,coarse
84038,41.85836,-111.34949,Laketown,UT,coarse
84039,40.48596,-109.77455,Lapoint,UT,coarse
84040,41.08889,-111.92614,Layton,UT,coarse
84041,41.05986,-111.99452,Layton,UT,coarse
84042,40.34025,-111.71992,Lindon,UT,coarse
84043,40.31814,-111.92108,Lehi,UT,coarse
84044,40.69940,-112.08888,Magna,UT,coarse
84045,40.34000,-111.90000,Saratoga Springs,UT,coarse
84046,40.99004,-109.70489,Manila,UT,coarse
84047,40.60897,-111.88587,Midvale,UT,coarse
84049,40.48938,-111.48513,Midway,UT,coarse
84050,41.06888,-111.70275,Morgan,UT,coarse
84051,40.32073,-110.43597,Mountain Home,UT,coarse
84052,40.20007,-110.04903,Myton,UT,coarse
84053,40.32073,-110.43597,Neola,UT,coarse
84054,40.84459,-111.91912,North Salt Lake,UT,coarse
84055,40.72431,-111.24561,Oakley,UT,coarse
84056,41.12022,-111.98981,Hill Afb,UT,coarse
84057,40.31135,-111.72496,Orem,UT,coarse
84058,40.28180,-111.72091,Orem,UT,coarse
84059,40.17697,-111.53604,Orem,UT,coarse
84060,40.71188,-111.44889,Park City,UT,coarse
84061,40.74338,-111.35118,Peoa,UT,coarse
84062,40.38638,-111.73291,Pleasant Grove,UT,coarse
84063,40.30168,-109.80616,Randlett,UT,coarse
84064,41.69089,-111.18451,Randolph,UT,coarse
84065,40.49513,-112.00627,Riverton,UT,coarse
84066,40.26654,-110.10694,Roosevelt,UT,coarse
84067,41.17874,-112.05253,Roy,UT,coarse
84068,40.66797,-111.50536,Park City,UT,coarse
84069,40.35663,-112.46591,Rush Valley,UT,coarse
84070,40.57860,-111.85950,Sandy,UT,coarse
84071,40.44146,-112.35593,Stockton,UT,coarse
84072,40.35978,-110.72122,Tabiona,UT,coarse
84073,40.32073,-110.43597,Talmage,UT,coarse
84074,40.61739,-113.14416,Tooele,UT,coarse
84075,41.09629,-112.07941,Syracuse,UT,coarse
84076,40.42558,-109.84078,Tridell,UT,coarse
84078,40.36825,-109.55610,Vernal,UT,coarse
84079,40.16018,-109.54784,Vernal,UT,coarse
84080,40.08691,-112.45505,Vernon,UT,coarse
84081,40.61000,111.96000,West Jordan,UT,coarse
84082,40.41055,-111.39422,Wallsburg,UT,coarse
84083,40.73290,-113.99185,Wendover,UT,coarse
84084,40.60612,-111.97890,West Jordan,UT,coarse
84085,40.37481,-109.91124,Whiterocks,UT,coarse
84086,41.46758,-111.18365,Woodruff,UT,coarse
84087,40.88903,-111.92665,Woods Cross,UT,coarse
84088,40.58763,-111.98342,West Jordan,UT,coarse
84089,40.96355,-112.11598,Clearfield,UT,coarse
84090,40.66807,-111.90830,Sandy,UT,coarse
84091,40.66807,-111.90830,Sandy,UT,coarse
84092,40.58340,-111.74671,Sandy,UT,coarse
84093,40.59502,-111.82457,Sandy,UT,coarse
84094,40.56989,-111.85862,Sandy,UT,coarse
84095,40.55410,-111.95389,South Jordan,UT,coarse
84096,40.51000,-112.03000,Riverton,UT,coarse
84097,40.29715,-111.67052,Orem,UT,coarse
84098,40.70290,-111.54810,Park City,UT,coarse
84101,40.75610,-111.90072,Salt Lake City,UT,coarse
84102,40.75925,-111.86259,Salt Lake City,UT,coarse
84103,40.78585,-111.86948,Salt Lake City,UT,coarse
84104,40.74784,-111.98410,Salt Lake City,UT,coarse
84105,40.73815,-111.85652,Salt Lake City,UT,coarse
84106,40.70785,-111.83677,Salt Lake City,UT,coarse
84107,40.65680,-111.89041,Salt Lake City,UT,coarse
84108,40.77708,-111.75327,Salt Lake City,UT,coarse
84109,40.70701,-111.74426,Salt Lake City,UT,coarse
84110,40.66807,-111.90830,Salt Lake City,UT,coarse
84111,40.75560,-111.88372,Salt Lake City,UT,coarse
84112,40.76587,-111.84028,Salt Lake City,UT,coarse
84113,40.76579,-111.83642,Salt Lake City,UT,coarse
84114,40.66807,-111.90830,Salt Lake City,UT,coarse
84115,40.71450,-111.89312,Salt Lake City,UT,coarse
84116,40.79850,-111.99990,Salt Lake City,UT,coarse
84117,40.65510,-111.83397,Salt Lake City,UT,coarse
84118,40.65041,-112.00542,Salt Lake City,UT,coarse
84119,40.63330,-111.91337,Salt Lake City,UT,coarse
84120,40.69505,-112.00007,Salt Lake City,UT,coarse
84121,40.62256,-111.77775,Salt Lake City,UT,coarse
84122,40.66807,-111.90830,Salt Lake City,UT,coarse
84123,40.65963,-111.91927,Salt Lake City,UT,coarse
84124,40.65325,-111.82057,Salt Lake City,UT,coarse
84125,40.66807,-111.90830,Salt Lake City,UT,coarse
84126,40.66807,-111.90830,Salt Lake City,UT,coarse
84127,40.66807,-111.90830,Salt Lake City,UT,coarse
84128,40.69765,-112.03767,Salt Lake City,UT,coarse
84130,40.66807,-111.90830,Salt Lake City,UT,coarse
84131,40.66807,-111.90830,Salt Lake City,UT,coarse
84132,40.77274,-111.83854,Salt Lake City,UT,coarse
84133,40.76905,-111.88932,Salt Lake City,UT,coarse
84134,40.66807,-111.90830,Salt Lake City,UT,coarse
84135,40.66807,-111.90830,Salt Lake City,UT,coarse
84136,40.76855,-111.88787,Salt Lake City,UT,coarse
84138,40.67161,-111.74828,Salt Lake City,UT,coarse
84139,40.66807,-111.90830,Salt Lake City,UT,coarse
84140,40.77134,-111.93087,Salt Lake City,UT,coarse
84141,40.66807,-111.90830,Salt Lake City,UT,coarse
84142,40.66807,-111.90830,Salt Lake City,UT,coarse
84143,40.78689,-111.90083,Salt Lake City,UT,coarse
84144,40.76795,-111.89082,Salt Lake City,UT,coarse
84145,40.66807,-111.90830,Salt Lake City,UT,coarse
84147,40.66807,-111.90830,Salt Lake City,UT,coarse
84148,40.75680,-111.83757,Salt Lake City,UT,coarse
84150,40.66807,-111.90830,Salt Lake City,UT,coarse
84151,40.66807,-111.90830,Salt Lake City,UT,coarse
84152,40.72858,-111.66273,Salt Lake City,UT,coarse
84153,40.66807,-111.90830,Salt Lake City,UT,coarse
84157,40.66807,-111.90830,Salt Lake City,UT,coarse
84158,40.76900,-111.76211,Salt Lake City,UT,coarse
84165,40.66807,-111.90830,Salt Lake City,UT,coarse
84170,40.66807,-111.90830,Salt Lake City,UT,coarse
84171,40.66807,-111.90830,Salt Lake City,UT,coarse
84180,40.76904,-111.90077,Salt Lake City,UT,coarse
84184,40.67684,-111.95681,Salt Lake City,UT,coarse
84189,40.66807,-111.90830,Salt Lake City,UT,coarse
84190,40.66807,-111.90830,Salt Lake City,UT,coarse
84199,40.72595,-111.93942,Salt Lake City,UT,coarse
84201,41.24426,-112.00792,Ogden,UT,coarse
84244,41.25529,-111.95672,Ogden,UT,coarse
84301,41.60927,-112.12411,Bear River City,UT,coarse
84302,41.53792,-112.06176,Brigham City,UT,coarse
84304,41.81694,-111.99820,Cache Junction,UT,coarse
84305,41.91973,-112.03025,Clarkston,UT,coarse
84306,41.78127,-112.06661,Collinston,UT,coarse
84307,41.45471,-112.39032,Corinne,UT,coarse
84308,41.94425,-111.97328,Cornish,UT,coarse
84309,41.71364,-112.09719,Deweyville,UT,coarse
84310,41.33934,-111.73830,Eden,UT,coarse
84311,41.62894,-112.09404,Fielding,UT,coarse
84312,41.79840,-112.14036,Garland,UT,coarse
84313,41.50059,-112.95788,Grouse Creek,UT,coarse
84314,41.65198,-112.10498,Honeyville,UT,coarse
84315,41.18234,-112.10348,Hooper,UT,coarse
84316,41.77328,-112.39675,Howell,UT,coarse
84317,41.26604,-111.71586,Huntsville,UT,coarse
84318,41.80003,-111.81232,Hyde Park,UT,coarse
84319,41.71759,-111.87965,Hyrum,UT,coarse
84320,41.81687,-111.87442,Lewiston,UT,coarse
84321,41.76695,-111.88508,Logan,UT,coarse
84322,41.64119,-111.89657,Logan,UT,coarse
84323,41.68425,-111.78378,Logan,UT,coarse
84324,41.49284,-111.94240,Mantua,UT,coarse
84325,41.72470,-111.98981,Mendon,UT,coarse
84326,41.67591,-111.81846,Millville,UT,coarse
84327,41.92133,-112.00263,Newton,UT,coarse
84328,41.54853,-111.81074,Paradise,UT,coarse
84329,41.80823,-113.52319,Park Valley,UT,coarse
84330,41.88306,-112.13884,Plymouth,UT,coarse
84331,41.90618,-112.18060,Portage,UT,coarse
84332,41.79785,-111.91556,Providence,UT,coarse
84333,41.88306,-111.79803,Richmond,UT,coarse
84334,41.78685,-112.14669,Riverside,UT,coarse
84335,41.80180,-111.91010,Smithfield,UT,coarse
84336,41.96596,-112.72689,Snowville,UT,coarse
84337,41.68849,-112.25545,Tremonton,UT,coarse
84338,41.92405,-111.92558,Trenton,UT,coarse
84339,41.63783,-111.91759,Wellsville,UT,coarse
84340,41.38783,-112.04765,Willard,UT,coarse
